run_id,branch,step,f,gap,shared_token_mass,shared_contexts,seed,source
s1v5_128_frequency_main,bigram,1000,4903,4.963977932929993,4903,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5031,4.316941559314728,5031,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2615,-0.25562310218811035,5230,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5427,-1.4022789001464844,5427,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1911,-2.273235321044922,1911,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1315,-1.9670452773571014,2630,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5092,0.23952770233154297,5092,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,22870,6.426382124423981,22870,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4070,0.6322369575500488,4070,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3787,4.212464809417725,3787,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1371,-0.2978935241699219,4113,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1783,3.6217145919799805,1783,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7975,2.434995174407959,7975,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5875,2.8944454193115234,5875,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1374,-0.3901427686214447,5496,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4646,0.006392002105712891,4646,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4343,-1.8685877323150635,4343,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4351,8.551221959292889,4351,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4055,-0.8703999519348145,4055,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1487,2.0688393115997314,2974,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2478,9.160953044891357,2478,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3220,-2.1211137771606445,3220,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2541,7.020215272903442,2541,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2477,2.044843316078186,2477,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1549,0.02718067169189453,1549,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1308,2.011754035949707,1308,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1949,0.37486541271209717,1949,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1706,-2.8603785037994385,1706,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1428,4.2698090473810835,4284,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1206,0.31186697135368985,3618,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2303,4.382156074047089,2303,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1866,7.094287839718163,1866,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1226,4.3853554129600525,4904,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7298,6.286871075630188,7298,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5619,2.8828506469726562,5619,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5669,-3.5495920181274414,5669,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1958,-2.0109938383102417,1958,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2118,2.3222713470458984,2118,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2111,8.11266678571701,2111,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2158,6.90967008844018,4316,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1114,0.5542914072672526,3342,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,13611,-0.4936661720275879,13611,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4079,2.9759860038757324,4079,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4584,0.5553004741668701,4584,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2812,-0.012791633605957031,2812,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3529,4.722303867340088,3529,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1070,2.5743622183799744,3210,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1764,-3.6111817113123834,3528,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1809,3.2734211683273315,3618,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,12597,0.6637043952941895,12597,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1960,4.839709758758545,1960,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1126,-5.425116062164307,1126,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1937,-0.4130244255065918,1937,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1277,3.2525582313537598,1277,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,18692,1.0724058151245117,18692,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1121,3.9838082790374756,3363,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1203,4.658684015274048,1203,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3267,2.53043270111084,3267,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2742,-0.26092004776000977,5484,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2604,6.909406542778015,5208,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2427,12.61242538690567,2427,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1389,-2.178405523300171,1389,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2215,2.05015105009079,2215,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,6614,8.014131307601929,6614,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5109,8.576530247926712,5109,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1340,-1.0810339376330376,2680,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4587,-0.36437129974365234,4587,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2121,1.363345518708229,4242,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1041,3.2832037806510925,2082,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1902,1.5161789655685425,5706,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,10012,7.544652819633484,10012,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7145,3.7285029888153076,7145,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,8233,7.715669274330139,8233,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3408,-0.2874636650085449,3408,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3893,3.0902925729751587,3893,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4164,7.68542218208313,4164,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3352,0.9648807048797607,6704,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4253,2.464524030685425,4253,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4208,9.243343830108643,4208,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2955,6.7397573590278625,2955,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3166,7.666229724884033,3166,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5153,-2.7964601516723633,5153,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2393,0.24535655975341797,2393,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3068,2.130366563796997,3068,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1850,-0.03879867939394899,1850,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1301,-1.2824814319610596,2602,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1566,4.154433637857437,6264,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4031,2.7698073387145996,4031,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1120,4.337568759918213,1120,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5209,4.364132881164551,5209,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5184,4.782174587249756,5184,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3938,6.601521015167236,3938,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3277,0.48479604721069336,3277,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1609,0.4964756965637207,1609,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2155,2.3706438541412354,2155,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2277,1.03068208694458,2277,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2390,0.16299641132354736,2390,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2895,-0.00023717992007732391,2895,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1380,4.303770939509074,4140,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1042,2.0838677436113358,2084,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4812,1.110060214996338,4812,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3364,0.4850459098815918,3364,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3458,-1.4319276809692383,3458,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2159,-0.26610352098941803,4318,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2101,-3.0483025312423706,2101,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4726,0.14122879970818758,4726,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1580,3.7295411825180054,1580,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2710,4.386748790740967,5420,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5405,3.6834356784820557,5405,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2171,1.19035005569458,2171,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,6767,4.391418933868408,6767,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2489,0.8362992405891418,2489,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1996,3.7102257311344147,1996,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1252,0.5888807773590088,2504,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,74404,4.978508710861206,74404,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,8043,2.6668217182159424,8043,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1820,0.8866981863975525,1820,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2374,3.457597553730011,2374,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1797,-3.09195613861084,1797,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7894,-3.330085277557373,7894,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3381,4.0827250480651855,3381,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1751,3.533440589904785,3502,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1924,3.620753765106201,1924,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2022,1.572906732559204,2022,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2074,5.1009581089019775,2074,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1639,1.3195422291755676,3278,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2534,0.031024500727653503,2534,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2394,0.5851136445999146,2394,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1927,4.632495880126953,1927,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,16217,2.3952441215515137,16217,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7276,1.876615047454834,7276,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2705,-1.5441837310791016,2705,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5051,6.126789808273315,5051,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1982,0.8945428133010864,3964,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4039,-2.0757384300231934,4039,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1992,2.78009033203125,1992,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3235,-2.509341035038233,6470,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1926,2.5438764095306396,1926,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1952,-2.3393722530454397,3904,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1790,-0.8324050903320312,1790,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7186,0.8482799530029297,7186,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1348,6.156288504600525,2696,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1469,0.02138054370880127,2938,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1188,-1.3455057640870411,3564,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3116,1.255777359008789,3116,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2304,-0.475950022538503,6912,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4582,7.446783542633057,4582,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1204,1.906220018863678,3612,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1365,-0.6024240255355835,2730,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2676,2.3329620361328125,2676,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1975,0.3214874267578125,3950,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1667,5.475647211074829,3334,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2402,0.5743639469146729,2402,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1068,-2.34832102060318,2136,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1158,1.499908208847046,1158,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2428,3.209111213684082,2428,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2020,2.074095368385315,2020,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2486,-2.7003505676984787,2486,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7447,0.21270671486854553,7447,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2283,2.5946077704429626,2283,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3607,6.272693157196045,3607,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2931,0.9930734634399414,2931,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5344,-0.623723030090332,5344,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,11276,1.3111286163330078,11276,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1537,2.0371522903442383,1537,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1232,0.014213800430297852,2464,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1217,0.33810922503471375,2434,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,10658,3.3901491165161133,10658,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4242,7.916085720062256,4242,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4670,-2.7044061422348022,4670,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1611,-0.29671621322631836,1611,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2364,4.652836084365845,2364,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1418,2.491951107978821,1418,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1646,4.714976072311401,1646,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1644,0.0003331553307361901,1644,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2306,4.665489435195923,2306,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2110,-1.0430669784545898,2110,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5291,0.7160143852233887,5291,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2290,-4.616912007331848,2290,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1425,1.0222094655036926,2850,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1663,-1.829801082611084,3326,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,26625,-1.8951168060302734,26625,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2059,-6.838340401649475,2059,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,13537,0.48625779151916504,13537,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4067,-4.747084140777588,4067,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,6951,-1.7905118465423584,6951,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4320,1.0766987800598145,4320,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,7037,-4.899867877364159,7037,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1805,2.2366209030151367,1805,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4210,1.4214506149291992,4210,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1604,4.63052499294281,3208,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3858,2.3257908821105957,3858,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3008,1.7714180946350098,3008,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,9707,1.7081851959228516,9707,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4720,5.3769181072711945,4720,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2013,-6.611917018890381,2013,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2188,-0.9572434425354004,2188,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,14578,4.097385406494141,14578,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,4186,-0.04373037477489561,4186,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,6964,1.426027774810791,6964,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1397,-3.1262879371643066,1397,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2422,2.352230429649353,4844,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1703,-0.47919368743896484,1703,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,5789,-1.9602317810058594,5789,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1258,2.311911106109619,2516,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3483,-0.5494475364685059,3483,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1442,4.641366680463155,4326,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2229,5.694196939468384,2229,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2667,-4.588164567947388,5334,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,3224,6.974216818809509,3224,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2240,1.7885805368423462,2240,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1758,10.45363512635231,1758,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,2585,0.29647761583328247,5170,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1838,0.5462396144866943,3676,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,bigram,1000,1576,5.127248764038086,1576,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
