branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,12894,14,12,14,12,4.778089851140976,3.8945480550367697,-0.8835417961042062
bigram,0,0,15870,59,25,58,25,4.134222916627334,3.880923784971237,-0.2532991316560973
bigram,0,0,12857,25,36,25,36,4.672358511537314,4.900307791100608,0.22794927956329403
bigram,0,0,13935,27,37,27,37,4.522209279998033,4.011979125037387,-0.510230154960646
bigram,0,0,4593,50,49,50,44,5.035293419361114,4.670296571464563,-0.36499684789655085
bigram,0,0,7090,17,40,17,40,3.7576237930094494,4.016917477734387,0.2592936847249372
bigram,0,0,5378,20,22,20,22,4.6117943037301306,3.7904321253299713,-0.8213621784001592
bigram,0,0,12586,46,40,46,40,4.585297499945306,4.2947815790772434,-0.29051592086806277
bigram,0,0,15553,27,52,27,51,5.1445880041078285,3.1686529216284933,-1.9759350824793351
bigram,0,0,748,29,34,29,34,4.4788699394156195,4.550529435276985,0.07165949586136566
bigram,0,0,2702,22,25,22,25,5.096972195939585,4.761965663433075,-0.3350065325065099
bigram,0,0,5270,54,50,54,50,3.8630313154447964,5.2780852979421615,1.4150539824973651
bigram,0,0,5374,49,55,49,55,4.703485715145967,4.316698106010021,-0.3867876091359461
bigram,0,0,14422,38,17,37,17,4.515863898553346,4.839723017285852,0.32385911873250617
bigram,0,0,14004,23,20,23,20,5.615757361702297,4.456324998289347,-1.1594323634129502
bigram,0,0,2200,20,28,19,28,4.19480682015419,3.494719910967563,-0.7000869091866266
bigram,0,0,11935,37,32,36,32,6.018871258948993,4.18304976914078,-1.8358214898082128
bigram,0,0,11376,47,50,47,49,4.73610595613718,4.407346574664116,-0.3287593814730645
bigram,0,0,5644,191,223,190,221,4.322930542393758,4.365918750948828,0.04298820855507035
bigram,0,0,1357,19,11,19,11,3.227515557290692,2.4094558198174294,-0.8180597374732628
bigram,0,0,11537,39,51,37,47,4.019755934293453,4.280699151750727,0.26094321745727367
bigram,0,0,16015,56,75,56,75,4.508515655728323,4.187714113990466,-0.3208015417378576
bigram,0,0,10114,23,32,23,32,4.094340479892233,4.771027084789239,0.6766866048970055
bigram,0,0,2782,35,29,35,29,4.556357810752733,3.6854664457255395,-0.8708913650271932
bigram,0,0,11195,41,32,41,32,4.616871145292662,4.307685324019985,-0.3091858212726768
bigram,0,0,14810,36,31,36,31,4.453750049902333,4.308418925273262,-0.14533112462907116
bigram,0,0,1081,10,17,10,17,4.774062848091125,4.779293614713585,0.005230766622459804
bigram,0,0,12300,41,45,41,45,4.868134831952885,5.1290594657262165,0.26092463377333175
bigram,0,0,7029,32,39,32,39,4.276833417825401,4.801498953348551,0.52466553552315
bigram,0,0,4485,46,49,46,49,5.004358592686122,4.328918366559914,-0.6754402261262085
bigram,0,0,6048,14,18,14,18,4.569755045431001,4.370882232983907,-0.1988728124470942
bigram,0,0,12944,22,22,22,22,5.05000794001601,4.404024348218544,-0.6459835917974655
bigram,0,0,8105,48,46,48,45,4.479539164031546,4.3682804593573445,-0.11125870467420107
bigram,0,0,2195,44,34,44,34,4.253110085614026,5.0233775156221405,0.7702674300081149
bigram,0,0,6392,48,62,48,62,3.7271323055780763,4.573773031370835,0.8466407257927586
bigram,0,0,9803,41,35,41,35,4.148356139296439,3.9183709764320938,-0.22998516286434523
bigram,0,0,2457,46,44,46,43,4.281853994557067,4.618051350624724,0.33619735606765744
bigram,0,0,4037,33,46,33,46,4.068329973880089,4.5667889984324574,0.49845902455236857
bigram,0,0,9750,51,58,50,58,3.917749858816273,4.06905249624206,0.1513026374257871
bigram,0,0,16271,45,28,45,28,4.511188774157523,4.7943911371486525,0.2832023629911298
bigram,0,0,16254,25,28,25,28,4.288808651864529,3.92299813857036,-0.36581051329416914
bigram,0,0,4907,39,25,39,25,4.6512979737674005,4.709434738755226,0.05813676498782527
bigram,0,0,15029,37,32,37,32,3.505753381202954,4.544542863033712,1.038789481830758
bigram,0,0,8674,22,21,22,21,3.93251216834919,4.180118058409009,0.24760589005981926
bigram,0,0,7984,42,28,42,27,4.809543297404335,5.021556125155517,0.2120128277511828
bigram,0,0,5435,21,22,21,22,4.8568467526208785,5.490157734264027,0.6333109816431488
bigram,0,0,11910,34,38,33,32,5.133281819522381,4.458063549117038,-0.6752182704053427
bigram,0,0,14989,11,15,11,15,5.1598758480765605,5.469407335917155,0.30953148784059437
bigram,0,0,15954,42,33,42,33,5.037666102716078,4.39932857541311,-0.6383375273029683
bigram,0,0,6149,47,55,47,55,4.2162826245135445,4.4240814507007595,0.207798826187215
bigram,0,0,6295,28,23,28,23,4.367247381014749,3.503627096262315,-0.8636202847524346
bigram,0,0,10794,33,40,33,40,4.423905756437417,4.943495666701347,0.5195899102639299
bigram,0,0,1206,84,78,84,77,4.218225672200095,4.199496799554581,-0.01872887264551437
bigram,0,0,4285,24,28,24,28,4.508136389156182,4.691098397847132,0.18296200869095003
bigram,0,0,4034,23,11,23,11,4.153034725347939,5.850089896808971,1.6970551714610318
bigram,0,0,10316,97,56,97,55,4.640326950137417,4.8719060780713335,0.23157912793391677
bigram,0,0,10564,22,27,22,27,3.833521323363212,4.883149350130999,1.0496280267677873
bigram,0,0,10891,32,29,32,28,4.678764134878293,4.090870005688791,-0.5878941291895021
bigram,0,0,5335,51,50,51,50,5.3308592543882485,4.581943798512221,-0.7489154558760278
bigram,0,0,8250,41,42,41,42,3.328900448955232,4.838520094663615,1.5096196457083826
bigram,0,0,15710,249,195,246,191,4.525469299492774,4.396288724412294,-0.12918057508047998
bigram,0,0,478,42,29,42,29,4.0406876646337055,5.044358970276241,1.003671305642535
bigram,0,0,9142,17,38,17,37,6.172192882089054,4.9929306044390325,-1.1792622776500217
bigram,0,0,14904,23,25,23,25,4.762995668079542,4.197356282770634,-0.5656393853089083
bigram,0,0,808,44,44,44,44,4.574514005163854,4.099134438163177,-0.47537956700067685
bigram,0,0,6892,52,44,52,44,4.7970610195054455,5.248952706879209,0.45189168737376306
bigram,0,0,5489,24,35,24,35,3.8635772658356777,4.333095350462411,0.4695180846267335
bigram,0,0,12358,17,34,17,34,4.304430790683803,4.91463803879314,0.6102072481093375
bigram,0,0,14443,50,57,50,56,3.8545012153545395,4.03880249743407,0.1843012820795309
bigram,0,0,194,20,38,20,38,4.528782671689987,4.472227802009959,-0.056554869680027764
bigram,0,0,4793,37,31,36,31,4.560291407881556,5.117289166056341,0.5569977581747843
bigram,0,0,8873,35,25,35,25,4.567248192504381,3.939559599980712,-0.6276885925236688
bigram,0,0,4605,28,16,28,16,4.529416852763721,5.543299004435539,1.013882151671818
bigram,0,0,6783,17,27,17,27,4.358777096714167,4.078803391368301,-0.2799737053458662
bigram,0,0,9210,54,73,54,73,4.475614720472583,5.137955547527295,0.6623408270547122
bigram,0,0,12754,26,20,26,20,4.834456257235545,5.7307203114032745,0.8962640541677294
bigram,0,0,3605,30,29,30,29,4.249679678802689,4.247033053431018,-0.002646625371671263
bigram,0,0,286,69,70,68,70,4.492983674169923,4.009827384439164,-0.4831562897307595
bigram,0,0,2618,27,35,26,35,4.506495331965938,3.7075567419200004,-0.798938590045938
bigram,0,0,13615,16,26,16,26,5.159288119524717,5.717378078601682,0.5580899590769643
bigram,0,0,4178,48,40,48,40,4.005309214970718,3.89430585578084,-0.11100335918987803
bigram,0,0,169,42,34,41,34,4.527699863626843,4.9058185481219825,0.3781186844951394
bigram,0,0,10385,39,36,39,36,4.839748282463122,4.716715204943386,-0.1230330775197368
bigram,0,0,8071,33,35,33,35,4.036519905834487,4.171823236125055,0.13530333029056862
bigram,0,0,4886,38,38,38,38,3.9810509186630187,5.147852980580769,1.1668020619177502
bigram,0,0,1781,12,11,12,11,4.1862815121809644,5.026337141340429,0.8400556291594645
bigram,0,0,13141,139,173,139,167,4.814318724619827,4.416374765403427,-0.39794395921640024
bigram,0,0,15400,75,93,75,93,4.951356997489929,4.84003452673274,-0.11132247075718915
bigram,0,0,8029,229,194,211,192,4.262640713295172,4.482886251656233,0.22024553836106175
bigram,0,0,9728,41,33,41,33,3.938611280016896,5.300944569887537,1.3623332898706404
bigram,0,0,5,29,18,29,18,3.5885095092756996,2.7873544063833027,-0.8011551028923969
bigram,0,0,718,19,21,19,21,3.827881621981138,4.073151916265488,0.24527029428434988
bigram,0,0,1277,43,40,43,40,5.040827074023181,5.530883150501177,0.4900560764779964
bigram,0,0,5860,62,45,62,45,4.335408295399599,4.909011182520125,0.5736028871205257
bigram,0,0,4958,46,48,46,47,4.386384532989367,4.555906947702169,0.1695224147128025
bigram,0,0,10952,40,45,40,45,4.629815556743415,4.982099579026301,0.3522840222828867
bigram,0,0,943,16,33,16,33,5.066992305219173,4.547398259665704,-0.5195940455534691
bigram,0,0,7459,23,20,23,20,5.413523374291759,4.80749173082877,-0.6060316434629893
bigram,0,0,12610,21,19,21,19,4.428262908721254,4.499284170016549,0.07102126129529474
bigram,0,0,6645,121,116,121,116,4.729008830190937,4.9603035126462505,0.2312946824553137
bigram,0,0,11117,60,46,60,46,4.2843454205916105,5.080852683147659,0.7965072625560481
bigram,0,0,805,55,84,55,83,3.818304805728522,4.7092369341601925,0.8909321284316705
bigram,0,0,16044,24,22,24,22,4.323732148700704,4.9232109839266,0.599478835225896
bigram,0,0,16317,57,56,57,56,4.199167317204308,4.189091888605617,-0.01007542859869126
bigram,0,0,13364,29,24,29,24,4.154376042300258,4.748901867618163,0.5945258253179055
bigram,0,0,1998,45,27,45,27,4.446860523853037,4.449034609176494,0.0021740853234568647
bigram,0,0,11041,22,26,22,26,3.6926795081658796,4.867803206810584,1.1751236986447045
bigram,0,0,9499,22,35,22,35,4.729241447015242,4.251312733920557,-0.477928713094685
bigram,0,0,2722,19,21,19,21,4.597014851083881,4.390751167422249,-0.20626368366163206
bigram,0,0,14881,28,30,28,30,4.964692611779485,4.669814106822014,-0.29487850495747114
bigram,0,0,9835,51,46,51,45,4.423109999766536,4.711652190464994,0.28854219069845755
bigram,0,0,16093,20,21,20,21,4.157409004308283,5.6212760625141005,1.4638670582058175
bigram,0,0,12738,29,23,29,22,4.698775965977331,4.573404180290907,-0.1253717856864247
bigram,0,0,12806,35,36,35,36,3.834286598329033,4.283681179914209,0.4493945815851763
bigram,0,0,10501,21,15,21,15,4.007810581298101,4.585449705521266,0.5776391242231647
bigram,0,0,4782,35,37,35,37,5.188991898936885,5.248908602437508,0.05991670350062339
bigram,0,0,8169,34,43,34,43,4.724889174103737,3.9721485718673226,-0.7527406022364143
bigram,0,0,14456,70,49,70,49,4.025548182028745,4.4207446885352235,0.39519650650647886
bigram,0,0,9173,30,28,30,28,4.363934227079153,4.60902175945895,0.24508753237979697
bigram,0,0,2845,43,49,43,49,4.8878124415181405,4.228789544531277,-0.6590228969868637
bigram,0,0,3941,31,27,31,27,3.5229299772650964,4.56887338025047,1.0459434029853738
bigram,0,0,8000,43,61,43,61,4.485118546631447,4.323927865989629,-0.16119068064181796
bigram,0,0,13344,48,38,48,38,4.534254028554035,4.841793845749252,0.3075398171952166
bigram,0,0,11191,20,37,20,37,4.793011850118637,4.573009062457729,-0.22000278766090808
bigram,0,0,15062,502,561,485,545,4.386679934767712,4.619716263203239,0.23303632843552702
bigram,0,0,6677,39,47,39,47,4.258550827319805,4.000318285870425,-0.25823254144938
bigram,0,0,2626,33,39,33,39,3.9797011891267067,4.507747142011515,0.528045952884808
bigram,0,0,15428,13,23,13,23,4.705541597535977,5.3563121764556225,0.6507705789196452
bigram,0,0,15056,52,23,52,23,4.835664352431195,3.7489124290321185,-1.0867519233990763
bigram,0,0,8465,39,39,39,38,4.707292039998067,5.304709521575998,0.5974174815779314
bigram,0,0,11723,50,33,50,33,4.842462964057923,4.410374642773108,-0.432088321284815
bigram,0,0,4140,29,15,29,15,4.61798462374457,4.762076613306999,0.14409198956242975
bigram,0,0,4969,59,34,45,34,4.645783096914953,3.7698196910650417,-0.8759634058499115
bigram,0,0,3082,49,44,49,44,4.130881144760215,4.369328275576911,0.238447130816696
bigram,0,0,10255,24,34,24,34,3.973802291943381,4.702169050188625,0.7283667582452442
bigram,0,0,2791,31,36,31,36,4.122850042347226,4.335146734391553,0.212296692044327
bigram,0,0,10370,43,54,43,54,4.2744323431059374,5.327487644566982,1.0530553014610442
bigram,0,0,5114,45,43,45,43,4.20849286036359,4.740861044893431,0.5323681845298411
bigram,0,0,2259,34,46,34,46,4.468394893920049,4.289115919529096,-0.17927897439095286
bigram,0,0,12092,16,21,16,21,4.1104068430140615,4.288022119374502,0.1776152763604406
bigram,0,0,11832,25,28,25,25,4.133256856203079,4.7057116709516515,0.5724548147485722
bigram,0,0,119,25,35,25,35,5.085267514586449,4.34495860849108,-0.7403089060953691
bigram,0,0,11558,27,24,27,24,3.9835488340920873,3.900037042796612,-0.08351179129547548
bigram,0,0,4587,16,21,16,21,4.7323386408388615,5.072810805979229,0.34047216514036727
bigram,0,0,7442,55,70,55,70,3.642084687474099,4.2722991588592,0.6302144713851008
bigram,0,0,4256,23,31,23,31,4.2393535071093105,4.170045916268963,-0.06930759084034754
bigram,0,0,7751,32,23,32,23,4.539366660523228,4.124738174055339,-0.4146284864678895
bigram,0,0,13472,33,30,33,30,3.6077803791303076,4.84649413228035,1.2387137531500425
bigram,0,0,968,25,15,25,15,3.332984043434262,4.880153584294021,1.547169540859759
bigram,0,0,62,32,16,32,16,4.722069079056382,4.608071596943773,-0.11399748211260885
bigram,0,0,6224,89,91,88,91,4.822679154700443,4.448745558882685,-0.37393359581775787
bigram,0,0,6714,61,58,61,57,4.803616847171158,4.400472535783875,-0.40314431138728324
bigram,0,0,5801,33,44,33,43,5.209122426850214,4.798023537901992,-0.41109888894822166
bigram,0,0,2513,15,18,15,18,4.754401183128357,4.527599746982257,-0.2268014361460997
bigram,0,0,9397,73,29,73,29,4.317835166839857,4.507395473148288,0.18956030630843124
bigram,0,0,2068,44,69,43,69,4.003221477297219,3.8008796244967673,-0.20234185280045214
bigram,0,0,12453,29,22,29,22,3.9834339382319617,3.7863532589240507,-0.19708067930791096
bigram,0,0,6281,23,27,22,27,3.8712284698596466,5.1362412629856005,1.2650127931259538
bigram,0,0,12031,92,76,92,75,4.221747459060482,4.790134455546075,0.568386996485593
bigram,0,0,14207,35,25,35,25,3.89986334499138,3.6131517224013807,-0.2867116225899995
bigram,0,0,6522,36,29,36,29,3.3010856565088034,4.357479925813346,1.0563942693045423
bigram,0,0,633,32,30,32,30,3.981815206061583,3.75082053989172,-0.2309946661698632
bigram,0,0,13717,168,134,163,133,4.7582078074310195,4.753495745360851,-0.004712062070168166
bigram,0,0,7758,65,84,65,84,4.15739876811321,5.094669856663261,0.9372710885500508
bigram,0,0,15630,15,19,15,19,5.546651458740234,4.326020030598891,-1.2206314281413428
bigram,0,0,14011,8,19,8,19,3.2304468057118356,4.143768271676412,0.9133214659645761
bigram,0,0,13079,32,42,32,42,4.092162359709619,3.9840300074068917,-0.10813235230272689
bigram,0,0,6659,40,44,40,44,4.781339400447905,4.510762401602485,-0.27057699884541986
bigram,0,0,10061,53,37,52,37,4.164125876044327,4.171670442799458,0.007544566755131044
bigram,0,0,8887,19,26,19,26,4.560592399615991,5.003243489985694,0.4426510903697034
bigram,0,0,8162,48,38,48,38,4.769071478707095,4.343141122476051,-0.4259303562310439
bigram,0,0,1924,184,148,181,147,4.254483292739125,4.358688459968697,0.10420516722957185
bigram,0,0,5596,30,82,30,81,4.809751892276108,4.522195230465291,-0.2875566618108172
bigram,0,0,2453,21,31,21,30,3.9737004839948247,4.491145203190465,0.5174447191956402
bigram,0,0,6060,23,26,23,26,4.913014823975771,4.115981279442517,-0.7970335445332539
bigram,0,0,6537,41,37,41,37,4.367453080488414,5.377075389833064,1.0096223093446497
bigram,0,0,1354,27,56,27,56,4.534479476787426,4.6391624040552415,0.1046829272678158
bigram,0,0,8138,36,22,36,22,4.393940711471562,6.02036775784059,1.6264270463690274
bigram,0,0,7843,32,42,32,42,5.154384953901172,4.675981986380759,-0.4784029675204131
bigram,0,0,9589,34,34,34,34,4.807978412793839,4.7072372131926175,-0.10074119960122196
bigram,0,0,6083,68,21,67,21,4.766330392182092,4.305942595271127,-0.46038779691096465
bigram,0,0,131,30,44,30,44,4.266637400289377,4.031795844520357,-0.23484155576901955
bigram,0,0,1829,21,30,21,30,3.9333649156171653,4.484907094808295,0.5515421791911299
bigram,0,0,8536,18,19,18,19,4.99868010977904,5.096643992160496,0.09796388238145592
bigram,0,0,4002,25,26,25,26,5.553609037399292,4.634670952621561,-0.9189380847777313
bigram,0,0,8589,33,44,33,43,4.379470227342663,3.995153716003353,-0.38431651133931055
bigram,0,0,6396,18,38,18,37,3.6546081039640637,4.1885746546383755,0.5339665506743119
bigram,0,0,5742,26,27,26,26,4.38608208585244,4.9255632211635305,0.5394811353110907
bigram,0,0,3920,29,23,29,23,4.569352733549373,4.112414729012095,-0.4569380045372773
bigram,0,0,4208,22,19,22,19,5.766595669768074,4.598458829678987,-1.1681368400890868
bigram,0,0,11362,25,18,25,18,4.2123282539844515,4.061093429724376,-0.15123482426007584
bigram,0,0,15750,37,20,37,20,4.1732129194723395,4.862636816501618,0.6894238970292781
bigram,0,0,5970,50,46,50,46,4.233127440363169,4.258429953322301,0.025302512959131995
bigram,0,0,470,84,102,84,101,4.3699467230721245,4.387634836429474,0.017688113357349877
bigram,0,0,9001,35,30,35,30,4.396154703412737,4.531739739966967,0.1355850365542297
bigram,0,0,6243,25,22,25,22,4.223734748440329,3.3041681237518787,-0.91956662468845
bigram,0,0,8182,65,58,65,58,4.509054604631204,4.671952014010207,0.16289740937900365
bigram,0,0,10019,6,14,6,14,4.3555814524491625,6.008473566600254,1.6528921141510917
bigram,0,0,7588,30,42,30,42,4.496105690541056,4.300366189729955,-0.19573950081110159
bigram,0,0,8914,18,29,18,27,5.3664815202355385,3.985042563565316,-1.3814389566702223
bigram,0,0,12471,34,30,34,30,5.66438905325006,4.175888539354006,-1.4885005138960539
bigram,0,0,7675,21,20,21,20,3.961867511022969,4.238579106330872,0.2767115953079027
bigram,0,0,12473,27,22,27,22,4.115556520858297,4.11812929131768,0.0025727704593832
bigram,0,0,1152,20,15,20,15,4.889592492580414,6.284972556432089,1.3953800638516745
bigram,0,0,14891,57,61,57,61,4.261282141336746,4.313172270040043,0.05189012870329712
bigram,0,0,8126,27,13,27,13,3.6744743938799256,4.418642906042246,0.7441685121623203
bigram,0,0,11947,14,6,14,6,5.868318642888751,2.156917607814345,-3.7114010350744056
bigram,0,0,1176,118,120,118,119,4.794219895881617,4.001396236737492,-0.7928236591441253
bigram,0,0,12237,29,32,29,32,4.970919648121143,4.951440500561148,-0.019479147559994914
bigram,0,0,12380,34,32,34,29,5.564314376261524,3.7869082463439554,-1.7774061299175683
bigram,0,0,10783,20,8,20,8,5.376840808987618,4.349011570215225,-1.0278292387723926
bigram,0,0,15256,46,43,46,43,4.591258727460112,4.096469671400481,-0.4947890560596315
bigram,0,0,11767,46,40,45,40,4.587069713551065,3.905195349664427,-0.6818743638866378
bigram,0,0,338,32,22,32,22,3.738673753279727,4.448022758418864,0.7093490051391367
bigram,0,0,3011,60,39,60,39,4.279508622052769,4.15358573398911,-0.12592288806365914
bigram,0,0,6502,22,18,22,18,4.0317610569605185,5.347327805227703,1.3155667482671847
bigram,0,0,3751,45,41,45,41,4.071556586812302,3.6652711778879166,-0.40628540892438547
bigram,0,0,2818,16,17,16,16,5.6256798803806305,5.792433668585384,0.16675378820475384
bigram,0,0,9597,33,39,33,39,4.70728433137816,4.423875877585931,-0.28340845379222923
bigram,0,0,5875,46,29,46,29,4.320821256518526,5.007599330442989,0.6867780739244633
bigram,0,0,14283,22,35,22,35,4.803422131998972,4.717794053895133,-0.08562807810383877
bigram,0,0,16220,43,38,43,38,4.812245554182419,3.9110887569228283,-0.9011567972595906
bigram,0,0,8486,51,46,50,45,4.813356072879305,4.547299659770468,-0.26605641310883676
bigram,0,0,13440,17,47,17,45,4.5785808124962974,4.729256473164609,0.15067566066831173
bigram,0,0,1891,22,17,22,17,3.5587650585326958,4.53642425380702,0.9776591952743243
bigram,0,0,11126,38,17,38,17,5.100490163619581,3.817709427984322,-1.2827807356352587
bigram,0,0,9168,36,36,36,36,4.383704840774751,3.787889043904013,-0.5958157968707378
bigram,0,0,15018,85,87,85,87,4.78805709901978,4.626031200290757,-0.1620258987290235
bigram,0,0,7277,20,24,20,24,3.139787544310093,4.352653663605452,1.2128661192953585
bigram,0,0,12367,26,43,26,43,4.753212196322588,4.646155583823836,-0.1070566124987522
bigram,0,0,9876,25,25,25,24,4.232770265936852,3.6740948298573493,-0.5586754360795023
bigram,0,0,1541,28,32,28,32,3.0400457297052657,4.414125002454966,1.3740792727497007
bigram,0,0,15670,31,30,30,30,5.725057950904293,5.019583245025327,-0.7054747058789657
bigram,0,0,10516,21,31,21,31,4.266516910897779,4.798304029770436,0.5317871188726571
bigram,0,0,12490,54,44,54,44,4.034751191183373,4.4038193754174495,0.3690681842340764
bigram,0,0,109,34,19,34,19,4.82641708544072,3.5321564992007457,-1.2942605862399739
bigram,0,0,8103,58,76,58,76,4.611936363680609,4.428085591368328,-0.1838507723122813
bigram,0,0,15425,20,22,19,22,4.2243688445072625,4.826712451536547,0.6023436070292849
bigram,0,0,13118,32,33,32,32,4.564674098044634,4.32274776254075,-0.24192633550388365
bigram,0,0,2295,133,103,132,103,4.595839035402304,4.252631955897635,-0.3432070795046691
bigram,0,0,6520,56,68,55,66,4.2767791810578535,4.102835370665964,-0.1739438103918891
bigram,0,0,67,39,28,39,28,3.9557977411791514,3.868807969082679,-0.08698977209647252
bigram,0,0,11954,48,29,48,29,4.376799763956417,5.880317740816752,1.5035179768603344
bigram,0,0,14297,23,22,23,22,3.5480580900026406,4.622088132546526,1.0740300425438858
bigram,0,0,15953,49,69,49,68,3.7187346678027615,4.337459698589384,0.6187250307866221
bigram,0,0,5029,21,26,21,26,5.432592252890269,4.580916040218794,-0.8516762126714754
bigram,0,0,9716,25,13,25,13,4.446368631720543,4.418850013484748,-0.027518618235794712
bigram,0,0,8702,20,18,20,18,4.6657057255506516,4.5875524712933435,-0.07815325425730801
bigram,0,0,11104,42,45,42,45,3.845145000014565,4.554855448835426,0.7097104488208608
bigram,0,0,4767,39,21,37,21,4.440469487355306,3.947848923149563,-0.49262056420574263
bigram,0,0,941,27,34,27,34,4.769699065773575,4.4912035268909465,-0.2784955388826287
bigram,0,0,2131,20,19,20,19,3.2316005140542985,4.203006356954575,0.9714058429002761
bigram,0,0,4073,31,31,31,31,4.31461373019603,4.166157698138587,-0.1484560320574433
bigram,0,0,13466,25,18,25,18,3.753000476360321,5.1061583331061735,1.3531578567458524
bigram,0,0,10438,62,73,62,73,4.590958945633423,3.9934289197346566,-0.5975300258987661
bigram,0,0,10547,30,16,30,16,4.897276694575946,5.2999629732221365,0.40268627864619067
bigram,0,0,3367,30,35,30,35,4.360034661243359,3.979217110999993,-0.3808175502433664
bigram,0,0,15172,109,130,108,129,4.7918655207656204,4.467982694277397,-0.32388282648822386
bigram,0,0,8030,22,27,22,27,4.017572676254944,5.475310242838329,1.4577375665833854
bigram,0,0,3150,21,17,21,17,4.22227144241333,4.074707511728561,-0.14756393068476914
bigram,0,0,13082,33,35,33,35,4.527912641452118,4.28765686239515,-0.2402557790569677
bigram,0,0,7245,23,19,23,19,3.50240907818079,5.299501213588212,1.7970921354074223
bigram,0,0,15005,49,55,49,55,4.724154941053415,4.891064372535964,0.16690943148254878
bigram,0,0,11651,87,61,87,61,4.626253360561256,4.3336466507696105,-0.29260670979164516
bigram,0,0,2392,27,14,26,14,4.52211590607961,5.260059969765799,0.7379440636861894
bigram,0,0,7042,26,15,26,14,4.876405562417438,5.272296756505966,0.39589119408852813
bigram,0,0,10278,40,47,40,47,4.566995070874691,4.769165570053837,0.20217049917914576
bigram,0,0,4230,40,51,40,49,3.7885325100272893,4.8845317498141645,1.0959992397868752
bigram,0,0,6716,69,65,68,65,3.7113369618259044,3.8057898729251556,0.09445291109925114
bigram,0,0,2770,48,42,48,42,3.8316901571427784,4.792557458437624,0.9608673012948459
bigram,0,0,15398,63,120,63,116,4.472053292828302,3.6205394238776836,-0.8515138689506183
bigram,0,0,9178,27,29,27,29,4.348225193995017,4.1590584280804315,-0.18916676591458526
bigram,0,0,4176,21,20,21,20,4.200006304674649,5.14978957735002,0.9497832726753712
bigram,0,0,6400,143,111,143,109,4.459284838819811,4.11563440157218,-0.3436504372476312
bigram,0,0,13032,43,42,43,42,4.03234326077062,4.359169020184448,0.3268257594138282
bigram,0,0,7813,14,18,14,18,4.768018301576376,5.059902894828054,0.2918845932516785
bigram,0,0,8666,57,37,56,37,4.036852000248537,4.9689924554849,0.9321404552363628
bigram,0,0,14118,35,39,33,39,4.307839847941484,3.4783215860564574,-0.8295182618850263
bigram,0,0,2763,15,13,15,13,4.900519180297851,5.697531480055589,0.7970122997577374
bigram,0,0,7774,70,59,70,59,4.496981927965368,3.9332201694092968,-0.5637617585560717
bigram,0,0,11215,23,36,23,36,3.9822934985808702,3.565425043692004,-0.41686845488886615
bigram,0,0,7104,37,53,35,52,4.441526171424099,4.105915347272354,-0.33561082415174415
bigram,0,0,3132,19,22,18,22,5.278461650798195,4.530540591952476,-0.7479210588457192
bigram,0,0,7450,32,46,32,45,3.8886242529843003,4.749962157853272,0.8613379048689715
bigram,0,0,2964,26,36,26,36,5.014020574923891,3.872045493167308,-1.1419750817565832
bigram,0,0,13330,23,37,23,36,4.670373460520869,4.242514320573694,-0.4278591399471754
bigram,0,0,2177,29,35,29,35,5.344705601640302,4.858853669996773,-0.4858519316435297
bigram,0,0,14204,48,34,48,34,4.729032589462197,4.3769909032237,-0.35204168623849696
bigram,0,0,14241,22,26,22,26,4.19505120373585,3.7189866814475794,-0.47606452228827045
bigram,0,0,14897,37,35,37,35,4.835251948821384,3.648186339225088,-1.1870656095962957
bigram,0,0,13180,32,23,32,23,3.478175293013919,3.683613924876503,0.20543863186258404
bigram,0,0,10118,80,67,80,66,4.39376779680606,4.347408847077124,-0.04635894972893606
bigram,0,0,10395,39,30,39,30,2.736843869281121,4.041374146938324,1.3045302776572032
bigram,0,0,12974,20,19,20,19,4.943316927552223,3.716731809226698,-1.226585118325525
bigram,0,0,8952,28,30,28,30,4.297751668300147,3.4998633299333353,-0.7978883383668114
bigram,0,0,3744,31,45,31,45,4.841541103778347,4.501294561889437,-0.34024654188891024
bigram,0,0,12547,34,27,34,27,4.116671635769308,4.57451527435505,0.45784363858574206
bigram,0,0,12581,30,36,30,36,4.489319430555527,3.8701757395433054,-0.6191436910122219
bigram,0,0,12499,26,24,26,24,4.818620852552927,4.30653218117853,-0.5120886713743973
bigram,0,0,5298,15,6,15,6,5.003830599784851,5.65413011610508,0.6502995163202288
bigram,0,0,5451,61,34,60,34,3.8611254858799646,4.763008020599099,0.9018825347191339
bigram,0,0,6033,43,30,43,29,4.800583780245033,4.122698887034009,-0.677884893211024
bigram,0,0,14885,30,30,30,30,4.18380590279897,4.025291240215301,-0.15851466258366909
bigram,0,0,3647,22,27,22,27,3.1469693784813653,3.4968127497920283,0.349843371310663
bigram,0,0,10536,46,39,45,39,4.190046746830416,4.513176022431789,0.3231292756013735
bigram,0,0,4478,37,42,37,42,4.68709063409148,4.336431663195115,-0.3506589708963652
bigram,0,0,5120,27,27,27,27,3.7717574117360293,4.712159635309406,0.9404022235733764
bigram,0,0,12827,44,33,43,33,4.370124586095864,5.054507309175802,0.6843827230799384
bigram,0,0,5909,71,78,71,78,4.539758395141279,4.596045871766714,0.05628747662543532
bigram,0,0,8065,64,49,64,49,4.100160920919734,4.512119205478503,0.4119582845587688
bigram,0,0,12165,28,17,28,17,4.243354417525032,5.425585857866442,1.1822314403414094
