branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,1977,156,150,155,148,4.602132894919636,4.203184631559997,-0.39894826335963884
bigram,0,0,0,74,72,74,71,4.692312672070378,3.8884072094224393,-0.8039054626479389
bigram,0,0,6316,64,61,64,61,4.928755080822157,5.381056701489648,0.452301620667491
bigram,0,0,4328,87,70,87,69,4.526568605650174,4.264626659665789,-0.26194194598438436
bigram,0,0,1191,62,70,62,70,4.179898981065039,4.435617783825312,0.25571880276027326
bigram,0,0,924,90,132,89,131,5.091229220562511,4.2150124723769045,-0.8762167481856062
bigram,0,0,2843,356,354,344,350,4.41921106539356,4.211125905051996,-0.20808516034156366
bigram,0,0,3919,65,70,65,70,4.660732150650942,4.977793082009469,0.31706093135852687
bigram,0,0,7045,96,81,94,80,4.5019424287602305,4.738727590000188,0.23678516123995763
bigram,0,0,1524,71,49,70,49,4.244501631706953,4.98781491178373,0.7433132800767766
bigram,0,0,7785,76,65,75,65,4.001285343921106,5.147737804284462,1.1464524603633564
bigram,0,0,4479,50,60,50,60,4.483580045523122,4.352563071995974,-0.13101697352714847
bigram,0,0,6445,59,38,59,38,4.2641179449224875,4.740201869293263,0.4760839243707755
bigram,0,0,2529,57,53,57,53,3.825215344464308,4.310939240849243,0.48572389638493485
bigram,0,0,7654,72,67,72,67,4.8329940173361035,5.000659366708193,0.16766534937208988
bigram,0,0,2887,153,155,152,151,4.6241001532553065,4.308822612623654,-0.31527754063165236
bigram,0,0,8049,70,84,70,82,4.447480787975447,4.816890322467468,0.3694095344920205
bigram,0,0,7354,71,74,71,73,4.446017347666448,4.566774360382476,0.12075701271602846
bigram,0,0,3408,104,82,104,82,4.666797753924934,4.451739196915452,-0.21505855700948207
bigram,0,0,5745,61,53,61,53,4.349541570746997,4.734419957826898,0.3848783870799011
bigram,0,0,6681,49,56,49,56,4.50183750765056,3.672963362270301,-0.8288741453802588
bigram,0,0,2870,70,83,70,83,4.421531469135412,4.439818985939744,0.018287516804331716
bigram,0,0,444,57,61,56,61,4.22277331268905,5.063621433054815,0.8408481203657647
bigram,0,0,3965,47,61,47,61,3.5359528340557786,4.651409095428029,1.1154562613722505
bigram,0,0,6353,40,48,40,48,3.6059513709507884,4.201695416200285,0.5957440452494964
bigram,0,0,2523,102,61,102,60,4.153783331095588,4.5140174602463246,0.3602341291507365
bigram,0,0,3373,72,87,72,87,4.868694517140587,4.35028688239212,-0.518407634748467
bigram,0,0,1222,52,61,52,61,4.41984047103296,4.076519715002252,-0.34332075603070766
bigram,0,0,3874,73,59,71,59,4.594175276229292,4.452601712386487,-0.14157356384280462
bigram,0,0,1663,42,37,42,36,4.3324274990175455,4.53731879511395,0.20489129609640422
bigram,0,0,4920,79,86,79,86,4.74941510952349,4.55346783035608,-0.1959472791674095
bigram,0,0,4044,77,88,76,88,4.948444959792224,4.693235941104252,-0.25520901868797186
bigram,0,0,2052,81,58,81,58,4.0356409749315105,4.538448046254604,0.5028070713230939
bigram,0,0,4196,48,43,47,43,4.042930708897377,4.67060174533101,0.6276710364336324
bigram,0,0,4444,107,99,106,99,4.243328328287908,4.24690181950126,0.0035734912133520425
bigram,0,0,2676,84,82,83,81,4.627546145293828,4.452143322003483,-0.1754028232903453
bigram,0,0,6276,85,68,85,68,4.711925621664919,4.792675308119643,0.08074968645472413
bigram,0,0,2070,103,95,103,94,4.0977549720549895,4.082601839756765,-0.01515313229822457
bigram,0,0,2466,87,95,87,95,4.7794249957084824,4.743411701094163,-0.036013294614319236
bigram,0,0,1038,57,52,56,52,4.283547622462113,4.578887700371874,0.2953400779097608
bigram,0,0,437,109,113,106,113,4.529659031731196,4.052716134540506,-0.47694289719068994
bigram,0,0,7017,105,81,102,81,4.805830678874848,5.048673303447158,0.24284262457230987
bigram,0,0,560,1111,1136,1073,1081,4.5815266082609245,4.476148261662057,-0.1053783465988678
bigram,0,0,1271,230,230,227,227,4.60548065208587,4.3705124032511575,-0.23496824883471223
bigram,0,0,4502,63,63,63,63,4.954292632994198,4.351763290180345,-0.6025293428138534
bigram,0,0,2861,53,61,52,61,4.412649313444799,3.9233507797366283,-0.4892985337081708
bigram,0,0,4781,51,60,51,60,5.369264728006194,4.709630459989421,-0.6596342680167728
bigram,0,0,6683,124,93,124,92,4.386450362819878,4.647860458240874,0.26141009542099614
bigram,0,0,3929,38,45,38,45,4.624776723420885,4.948135728306241,0.32335900488535607
bigram,0,0,4976,54,47,54,47,3.641976456916719,3.7469206147212932,0.10494415780457444
bigram,0,0,711,93,106,93,106,4.733396569797669,4.565787035452953,-0.1676095343447166
bigram,0,0,1709,70,78,70,78,4.064394105545112,4.9070633561977255,0.8426692506526132
bigram,0,0,1508,60,54,60,54,4.505899746653935,4.728881123441237,0.22298137678730257
bigram,0,0,1331,59,66,59,65,4.168378174587121,3.8719177966245986,-0.2964603779625228
bigram,0,0,5394,66,66,66,65,4.578121873691226,5.026296593023069,0.44817471933184283
bigram,0,0,4998,59,65,59,65,4.999827278929889,4.771203472579901,-0.22862380634998747
bigram,0,0,6157,51,38,50,38,4.773707504365959,4.211987110835157,-0.5617203935308019
bigram,0,0,88,735,685,718,665,4.603336051612543,4.315389769295902,-0.287946282316641
bigram,0,0,2645,81,85,81,83,4.6953630007768945,4.594200272434939,-0.10116272834195517
bigram,0,0,7847,85,85,85,85,4.928665719192256,4.993826845145839,0.06516112595358337
bigram,0,0,872,87,94,87,94,4.372808572044061,4.297736245658288,-0.0750723263857731
bigram,0,0,639,80,85,80,85,4.36891967135598,4.656509816821884,0.287590145465904
bigram,0,0,2749,64,75,63,75,4.557923794607632,4.110171572137624,-0.4477522224700081
bigram,0,0,1620,58,39,58,39,4.339513551251128,4.453424336192443,0.11391078494131524
bigram,0,0,5444,37,45,37,45,4.871828824483059,4.434294877634643,-0.43753394684841673
bigram,0,0,1105,200,180,198,180,4.612428199004207,4.230551988544822,-0.38187621045938513
bigram,0,0,973,108,70,107,70,4.938683973379536,4.272914639141943,-0.6657693342375932
bigram,0,0,552,223,175,220,174,4.45855110057425,4.915046308806964,0.45649520823271406
bigram,0,0,5805,49,87,48,87,5.205322305809668,4.707740325368299,-0.49758198044136925
bigram,0,0,1766,69,62,69,62,4.525363505156576,4.465959587044293,-0.05940391811228274
bigram,0,0,7734,46,37,46,37,4.379968358811153,4.483158132514438,0.10318977370328497
bigram,0,0,6275,45,93,45,93,4.508150912510852,4.246118539383494,-0.26203237312735794
bigram,0,0,5605,122,138,121,131,4.4282460038580735,4.333666094052403,-0.09457990980567033
bigram,0,0,8145,83,89,82,89,4.440737733830269,4.641577555892173,0.2008398220619041
bigram,0,0,6828,62,65,62,65,4.527812913480785,4.229074206890968,-0.29873870658981705
bigram,0,0,6548,62,56,62,55,5.07473632741359,4.348618351887645,-0.7261179755259448
bigram,0,0,1123,117,101,112,101,4.516139383985,4.313788770817884,-0.20235061316711622
bigram,0,0,6993,44,47,41,47,4.1777831776575605,4.4447042433039705,0.26692106564641005
bigram,0,0,5044,82,92,81,91,5.112188078644799,4.262228002872966,-0.8499600757718326
bigram,0,0,3247,88,65,88,65,4.287266570334561,4.774230877532122,0.4869643071975611
bigram,0,0,58,95,102,95,102,3.882585943098131,4.581802625383431,0.6992166822853001
bigram,0,0,1221,46,39,46,39,3.9578714490584703,5.020722788776486,1.0628513397180157
bigram,0,0,2879,44,23,44,23,4.728623772378672,3.8314440846443176,-0.8971796877343543
bigram,0,0,6689,53,74,53,74,5.21786601057733,4.715194680803531,-0.5026713297737988
bigram,0,0,5315,57,51,57,50,4.443643957637904,4.027768241095484,-0.41587571654241984
bigram,0,0,383,56,63,56,63,4.2484618677335675,4.341141930175206,0.09268006244163818
bigram,0,0,6725,57,62,56,61,5.409736805644474,4.878817609361103,-0.5309191962833717
bigram,0,0,6948,102,113,101,113,4.401345903382582,4.648434176637206,0.247088273254624
bigram,0,0,1014,51,68,51,68,5.010131270789048,4.691459472451243,-0.3186717983378058
bigram,0,0,4951,110,98,110,97,4.265012918848185,4.842732492273635,0.5777195734254503
bigram,0,0,4465,62,62,62,62,4.593317169493305,3.852958186880231,-0.7403589826130736
bigram,0,0,1953,111,98,110,96,4.3064126896562875,4.5257463013582235,0.219333611701936
bigram,0,0,1607,84,98,83,98,4.541078232406151,5.145152277788338,0.6040740453821867
bigram,0,0,909,67,50,65,48,4.467112468138559,5.000115922987461,0.5330034548489015
bigram,0,0,2394,53,42,53,42,4.910500252830251,4.168065454012582,-0.7424347988176692
bigram,0,0,6916,55,50,55,50,4.847902870940214,4.619234489360533,-0.2286683815796806
bigram,0,0,5505,97,95,97,95,4.508884358085385,4.489304876229481,-0.019579481855903857
bigram,0,0,312,95,63,94,62,4.867498256971961,4.821130192942089,-0.04636806402987226
bigram,0,0,2541,56,48,56,48,4.093508598394692,3.8447380672053746,-0.24877053118931736
bigram,0,0,1274,57,65,57,63,4.472251577546622,4.614427193884666,0.14217561633804365
bigram,0,0,477,61,73,61,72,5.034308024239345,4.7234427329169115,-0.31086529132243346
bigram,0,0,1966,119,69,119,68,4.717507329182465,4.118157342629696,-0.5993499865527685
bigram,0,0,8056,37,23,37,23,4.007762308459024,4.355402043656163,0.34763973519713876
bigram,0,0,7882,44,48,44,48,5.06175171373285,4.1244257011761265,-0.9373260125567233
bigram,0,0,4865,74,67,74,67,4.446353577870468,4.224137223478573,-0.2222163543918949
bigram,0,0,6269,81,55,79,55,4.390491861482094,5.266772350762039,0.8762804892799458
bigram,0,0,852,53,45,53,45,3.8324854062553846,4.712544718736575,0.8800593124811908
bigram,0,0,4279,56,59,56,59,5.392879459990321,3.941082580362336,-1.451796879627985
bigram,0,0,6719,82,73,82,72,4.820865402577399,4.478265585537286,-0.34259981704011366
bigram,0,0,1734,498,542,486,528,4.5533919212443195,4.4585284421863065,-0.09486347905801296
bigram,0,0,2425,33,47,33,47,4.174521777665976,4.240682330071069,0.06616055240509233
bigram,0,0,7464,69,38,69,38,4.726007602434011,5.25374671895253,0.5277391165185188
bigram,0,0,1027,90,87,90,87,3.7509270660899348,4.778114424823066,1.0271873587331313
bigram,0,0,8073,45,57,45,57,4.312343044419281,3.7918964822433496,-0.5204465621759313
bigram,0,0,2104,57,63,57,62,4.368002366536019,4.117696855098955,-0.25030551143706425
bigram,0,0,5107,73,64,72,64,4.49358896829494,4.12106747541111,-0.3725214928838305
bigram,0,0,7567,95,84,95,82,5.186076904067426,4.214075697042669,-0.972001207024757
bigram,0,0,5313,107,107,106,107,4.366251872103905,4.332084366781898,-0.03416750532200652
bigram,0,0,5943,80,83,79,83,4.713206324275234,4.615551936204534,-0.09765438807069948
bigram,0,0,3981,88,61,87,61,4.334353389050441,4.136557521848161,-0.19779586720227993
bigram,0,0,867,59,40,59,40,4.701957960269746,5.023860431730282,0.3219024714605361
bigram,0,0,3826,53,59,53,59,5.017869496682905,4.4706254230843765,-0.5472440735985282
bigram,0,0,4991,43,38,43,38,4.830476768401473,5.006818843515296,0.17634207511382272
bigram,0,0,2975,112,92,111,91,5.051107026104416,4.743803739142806,-0.30730328696161013
bigram,0,0,3280,183,154,180,150,4.540384191335841,4.304020325086486,-0.2363638662493548
bigram,0,0,4359,62,84,62,83,4.317201506706976,4.319950595786351,0.002749089079375544
bigram,0,0,4070,158,148,156,145,4.144219372893059,4.389301957138987,0.2450825842459281
bigram,0,0,3688,54,27,54,27,4.7107416926710695,4.514175301348722,-0.19656639132234766
bigram,0,0,5089,122,116,122,116,5.009127317820905,4.9190716635243135,-0.09005565429659157
bigram,0,0,7612,189,228,187,226,4.379625145439551,4.260488391532705,-0.11913675390684553
bigram,0,0,6027,78,92,78,92,4.5751222765120945,4.495021352169873,-0.08010092434222127
bigram,0,0,3403,67,53,67,52,4.538539059253395,4.440331503327163,-0.09820755592623254
